Prefix,Effective Date,InternationalRate,Description
271125751,2/27/2015,0.06933,South Africa - Value Added Services
271125752,2/27/2015,0.06933,South Africa - Value Added Services
271143733,2/27/2015,0.06933,South Africa - Value Added Services
271143734,2/27/2015,0.06933,South Africa - Value Added Services
271143735,2/27/2015,0.06933,South Africa - Value Added Services
271143736,2/27/2015,0.06933,South Africa - Value Added Services
271143737,2/27/2015,0.06933,South Africa - Value Added Services
271143738,2/27/2015,0.06933,South Africa - Value Added Services
271143850,2/27/2015,0.06933,South Africa - Value Added Services
271143851,2/27/2015,0.06933,South Africa - Value Added Services
271143852,2/27/2015,0.06933,South Africa - Value Added Services
271150396,2/27/2015,0.06933,South Africa - Value Added Services
271153724,2/27/2015,0.06933,South Africa - Value Added Services
271153725,2/27/2015,0.06933,South Africa - Value Added Services
271156069,2/27/2015,0.06933,South Africa - Value Added Services
271157026,2/27/2015,0.06933,South Africa - Value Added Services
271161272,2/27/2015,0.06933,South Africa - Value Added Services
271179763,2/27/2015,0.06933,South Africa - Value Added Services
271179764,2/27/2015,0.06933,South Africa - Value Added Services
271180810,2/27/2015,0.06933,South Africa - Value Added Services
271180811,2/27/2015,0.06933,South Africa - Value Added Services
271180812,2/27/2015,0.06933,South Africa - Value Added Services
271180813,2/27/2015,0.06933,South Africa - Value Added Services
271180814,2/27/2015,0.06933,South Africa - Value Added Services
271187116,2/27/2015,0.06933,South Africa - Value Added Services
271187117,2/27/2015,0.06933,South Africa - Value Added Services
271187118,2/27/2015,0.06933,South Africa - Value Added Services
271187119,2/27/2015,0.06933,South Africa - Value Added Services
271192883,2/27/2015,0.06933,South Africa - Value Added Services
271196688,2/27/2015,0.06933,South Africa - Value Added Services
271196689,2/27/2015,0.06933,South Africa - Value Added Services
271197184,2/27/2015,0.06933,South Africa - Value Added Services
271197185,2/27/2015,0.06933,South Africa - Value Added Services
271197186,2/27/2015,0.06933,South Africa - Value Added Services
271197187,2/27/2015,0.06933,South Africa - Value Added Services
271237310,2/27/2015,0.06933,South Africa - Value Added Services
271245013,2/27/2015,0.06933,South Africa - Value Added Services
271245090,2/27/2015,0.06933,South Africa - Value Added Services
271267471,2/27/2015,0.06933,South Africa - Value Added Services
271268312,2/27/2015,0.06933,South Africa - Value Added Services
271268313,2/27/2015,0.06933,South Africa - Value Added Services
271299046,2/27/2015,0.06933,South Africa - Value Added Services
271299047,2/27/2015,0.06933,South Africa - Value Added Services
271299048,2/27/2015,0.06933,South Africa - Value Added Services
272141055,2/27/2015,0.06933,South Africa - Value Added Services
272141056,2/27/2015,0.06933,South Africa - Value Added Services
272152760,2/27/2015,0.06933,South Africa - Value Added Services
272155567,2/27/2015,0.06933,South Africa - Value Added Services
272167075,2/27/2015,0.06933,South Africa - Value Added Services
273157116,2/27/2015,0.06933,South Africa - Value Added Services
273157117,2/27/2015,0.06933,South Africa - Value Added Services
273157118,2/27/2015,0.06933,South Africa - Value Added Services
274139967,2/27/2015,0.06933,South Africa - Value Added Services
274139968,2/27/2015,0.06933,South Africa - Value Added Services
274140228,2/27/2015,0.06933,South Africa - Value Added Services
274370303,2/27/2015,0.06933,South Africa - Value Added Services
2711210410,2/27/2015,0.06933,South Africa - Value Added Services
2711210411,2/27/2015,0.06933,South Africa - Value Added Services
2711290600,2/27/2015,0.06933,South Africa - Value Added Services
2711290601,2/27/2015,0.06933,South Africa - Value Added Services
2711290602,2/27/2015,0.06933,South Africa - Value Added Services
2711290603,2/27/2015,0.06933,South Africa - Value Added Services
2711290604,2/27/2015,0.06933,South Africa - Value Added Services
2711459450,2/27/2015,0.06933,South Africa - Value Added Services
2711459451,2/27/2015,0.06933,South Africa - Value Added Services
2711459452,2/27/2015,0.06933,South Africa - Value Added Services
2711459453,2/27/2015,0.06933,South Africa - Value Added Services
2711459454,2/27/2015,0.06933,South Africa - Value Added Services
2711459455,2/27/2015,0.06933,South Africa - Value Added Services
2711470680,2/27/2015,0.06933,South Africa - Value Added Services
2711470681,2/27/2015,0.06933,South Africa - Value Added Services
2711470682,2/27/2015,0.06933,South Africa - Value Added Services
2711470683,2/27/2015,0.06933,South Africa - Value Added Services
2711470684,2/27/2015,0.06933,South Africa - Value Added Services
2711470685,2/27/2015,0.06933,South Africa - Value Added Services
2711470686,2/27/2015,0.06933,South Africa - Value Added Services
2711470687,2/27/2015,0.06933,South Africa - Value Added Services
2711486580,2/27/2015,0.06933,South Africa - Value Added Services
2711486581,2/27/2015,0.06933,South Africa - Value Added Services
2711676208,2/27/2015,0.06933,South Africa - Value Added Services
2711676209,2/27/2015,0.06933,South Africa - Value Added Services
2711699680,2/27/2015,0.06933,South Africa - Value Added Services
2711699681,2/27/2015,0.06933,South Africa - Value Added Services
2711699682,2/27/2015,0.06933,South Africa - Value Added Services
2711699683,2/27/2015,0.06933,South Africa - Value Added Services
2721380320,2/27/2015,0.06933,South Africa - Value Added Services
2721380321,2/27/2015,0.06933,South Africa - Value Added Services
2721380322,2/27/2015,0.06933,South Africa - Value Added Services
2721380323,2/27/2015,0.06933,South Africa - Value Added Services
2721380324,2/27/2015,0.06933,South Africa - Value Added Services
2721380325,2/27/2015,0.06933,South Africa - Value Added Services
2721380326,2/27/2015,0.06933,South Africa - Value Added Services
2721380327,2/27/2015,0.06933,South Africa - Value Added Services
2721380328,2/27/2015,0.06933,South Africa - Value Added Services
2721933958,2/27/2015,0.06933,South Africa - Value Added Services
2721933959,2/27/2015,0.06933,South Africa - Value Added Services
2731275500,2/27/2015,0.06933,South Africa - Value Added Services
2731275501,2/27/2015,0.06933,South Africa - Value Added Services
2731275502,2/27/2015,0.06933,South Africa - Value Added Services
2731275503,2/27/2015,0.06933,South Africa - Value Added Services
2731275504,2/27/2015,0.06933,South Africa - Value Added Services
2731275505,2/27/2015,0.06933,South Africa - Value Added Services
2731275506,2/27/2015,0.06933,South Africa - Value Added Services
2731275507,2/27/2015,0.06933,South Africa - Value Added Services
211,2/27/2015,0.29333,South Sudan
21197,2/27/2015,0.20667,South Sudan - Mobile - Gemtel
21192,2/27/2015,0.28667,South Sudan - Mobile - MTN
21199,2/27/2015,0.28667,South Sudan - Mobile - MTN
21111,2/27/2015,0.28267,South Sudan - Mobile - SouthTel
21195,2/27/2015,0.288,South Sudan - Mobile - Vivacell
21191,2/27/2015,0.23467,South Sudan - Mobile - Zain
34,2/27/2015,0.00813,Spain
346,2/27/2015,0.0192,Spain - Mobile
3471,2/27/2015,0.0192,Spain - Mobile
3472,2/27/2015,0.0192,Spain - Mobile
3473,2/27/2015,0.0192,Spain - Mobile
3474,2/27/2015,0.0192,Spain - Mobile
34606,2/27/2015,0.0192,Spain - Mobile - Movistar
34608,2/27/2015,0.0192,Spain - Mobile - Movistar
34616,2/27/2015,0.0192,Spain - Mobile - Movistar
34618,2/27/2015,0.0192,Spain - Mobile - Movistar
34620,2/27/2015,0.0192,Spain - Mobile - Movistar
34626,2/27/2015,0.0192,Spain - Mobile - Movistar
34628,2/27/2015,0.0192,Spain - Mobile - Movistar
34632,2/27/2015,0.0192,Spain - Mobile - Movistar
34636,2/27/2015,0.0192,Spain - Mobile - Movistar
34638,2/27/2015,0.0192,Spain - Mobile - Movistar
34646,2/27/2015,0.0192,Spain - Mobile - Movistar
34648,2/27/2015,0.0192,Spain - Mobile - Movistar
34649,2/27/2015,0.0192,Spain - Mobile - Movistar
34650,2/27/2015,0.0192,Spain - Mobile - Movistar
34659,2/27/2015,0.0192,Spain - Mobile - Movistar
34660,2/27/2015,0.0192,Spain - Mobile - Movistar
34669,2/27/2015,0.0192,Spain - Mobile - Movistar
34676,2/27/2015,0.0192,Spain - Mobile - Movistar
34679,2/27/2015,0.0192,Spain - Mobile - Movistar
34680,2/27/2015,0.0192,Spain - Mobile - Movistar
34682,2/27/2015,0.0192,Spain - Mobile - Movistar
34683,2/27/2015,0.0192,Spain - Mobile - Movistar
34686,2/27/2015,0.0192,Spain - Mobile - Movistar
34689,2/27/2015,0.0192,Spain - Mobile - Movistar
34690,2/27/2015,0.0192,Spain - Mobile - Movistar
34696,2/27/2015,0.0192,Spain - Mobile - Movistar
34699,2/27/2015,0.0192,Spain - Mobile - Movistar
346010,2/27/2015,0.0192,Spain - Mobile - Movistar
346011,2/27/2015,0.0192,Spain - Mobile - Movistar
346012,2/27/2015,0.0192,Spain - Mobile - Movistar
346013,2/27/2015,0.0192,Spain - Mobile - Movistar
346014,2/27/2015,0.0192,Spain - Mobile - Movistar
346020,2/27/2015,0.0192,Spain - Mobile - Movistar
346021,2/27/2015,0.0192,Spain - Mobile - Movistar
346023,2/27/2015,0.0192,Spain - Mobile - Movistar
346028,2/27/2015,0.0192,Spain - Mobile - Movistar
346310,2/27/2015,0.0192,Spain - Mobile - Movistar
346311,2/27/2015,0.0192,Spain - Mobile - Movistar
346312,2/27/2015,0.0192,Spain - Mobile - Movistar
346313,2/27/2015,0.0192,Spain - Mobile - Movistar
346314,2/27/2015,0.0192,Spain - Mobile - Movistar
346315,2/27/2015,0.0192,Spain - Mobile - Movistar
346316,2/27/2015,0.0192,Spain - Mobile - Movistar
346317,2/27/2015,0.0192,Spain - Mobile - Movistar
346318,2/27/2015,0.0192,Spain - Mobile - Movistar
346319,2/27/2015,0.0192,Spain - Mobile - Movistar
346420,2/27/2015,0.0192,Spain - Mobile - Movistar
346422,2/27/2015,0.0192,Spain - Mobile - Movistar
346423,2/27/2015,0.0192,Spain - Mobile - Movistar
346424,2/27/2015,0.0192,Spain - Mobile - Movistar
346425,2/27/2015,0.0192,Spain - Mobile - Movistar
346426,2/27/2015,0.0192,Spain - Mobile - Movistar
346427,2/27/2015,0.0192,Spain - Mobile - Movistar
346428,2/27/2015,0.0192,Spain - Mobile - Movistar
346429,2/27/2015,0.0192,Spain - Mobile - Movistar
346686,2/27/2015,0.0192,Spain - Mobile - Movistar
346688,2/27/2015,0.0192,Spain - Mobile - Movistar
346810,2/27/2015,0.0192,Spain - Mobile - Movistar
346811,2/27/2015,0.0192,Spain - Mobile - Movistar
346812,2/27/2015,0.0192,Spain - Mobile - Movistar
346813,2/27/2015,0.0192,Spain - Mobile - Movistar
346814,2/27/2015,0.0192,Spain - Mobile - Movistar
346815,2/27/2015,0.0192,Spain - Mobile - Movistar
346840,2/27/2015,0.0192,Spain - Mobile - Movistar
346841,2/27/2015,0.0192,Spain - Mobile - Movistar
346842,2/27/2015,0.0192,Spain - Mobile - Movistar
346843,2/27/2015,0.0192,Spain - Mobile - Movistar
346940,2/27/2015,0.0192,Spain - Mobile - Movistar
347170,2/27/2015,0.0192,Spain - Mobile - Movistar
347177,2/27/2015,0.0192,Spain - Mobile - Movistar
34590100,2/27/2015,0.0192,Spain - Mobile - Movistar
34609,2/27/2015,0.0192,Spain - Mobile - Movistar - Roaming
34619,2/27/2015,0.0192,Spain - Mobile - Movistar - Roaming
34629,2/27/2015,0.0192,Spain - Mobile - Movistar - Roaming
34630,2/27/2015,0.0192,Spain - Mobile - Movistar - Roaming
34639,2/27/2015,0.0192,Spain - Mobile - Movistar - Roaming
34605,2/27/2015,0.0192,Spain - Mobile - Orange
34615,2/27/2015,0.0192,Spain - Mobile - Orange
34625,2/27/2015,0.0192,Spain - Mobile - Orange
34635,2/27/2015,0.0192,Spain - Mobile - Orange
34640,2/27/2015,0.0192,Spain - Mobile - Orange
34644,2/27/2015,0.0192,Spain - Mobile - Orange
34645,2/27/2015,0.0192,Spain - Mobile - Orange
34651,2/27/2015,0.0192,Spain - Mobile - Orange
34652,2/27/2015,0.0192,Spain - Mobile - Orange
34653,2/27/2015,0.0192,Spain - Mobile - Orange
34654,2/27/2015,0.0192,Spain - Mobile - Orange
34655,2/27/2015,0.0192,Spain - Mobile - Orange
34656,2/27/2015,0.0192,Spain - Mobile - Orange
34657,2/27/2015,0.0192,Spain - Mobile - Orange
34658,2/27/2015,0.0192,Spain - Mobile - Orange
34665,2/27/2015,0.0192,Spain - Mobile - Orange
34675,2/27/2015,0.0192,Spain - Mobile - Orange
34685,2/27/2015,0.0192,Spain - Mobile - Orange
34691,2/27/2015,0.0192,Spain - Mobile - Orange
34692,2/27/2015,0.0192,Spain - Mobile - Orange
34693,2/27/2015,0.0192,Spain - Mobile - Orange
34695,2/27/2015,0.0192,Spain - Mobile - Orange
346016,2/27/2015,0.0192,Spain - Mobile - Orange
346022,2/27/2015,0.0192,Spain - Mobile - Orange
346681,2/27/2015,0.0192,Spain - Mobile - Orange
346685,2/27/2015,0.0192,Spain - Mobile - Orange
346880,2/27/2015,0.0192,Spain - Mobile - Orange
346881,2/27/2015,0.0192,Spain - Mobile - Orange
346882,2/27/2015,0.0192,Spain - Mobile - Orange
346883,2/27/2015,0.0192,Spain - Mobile - Orange
346884,2/27/2015,0.0192,Spain - Mobile - Orange
346885,2/27/2015,0.0192,Spain - Mobile - Orange
346944,2/27/2015,0.0192,Spain - Mobile - Orange
346980,2/27/2015,0.0192,Spain - Mobile - Orange
346982,2/27/2015,0.0192,Spain - Mobile - Orange
346983,2/27/2015,0.0192,Spain - Mobile - Orange
346984,2/27/2015,0.0192,Spain - Mobile - Orange
